,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA,ASSUNTO_PETICAO,EXPEDIENTE_PETICAO,VERSAO
54,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",Higiemaster Sul Industria e Comércio de Saneantes - Eireli-ME,3.06960-0,TOP LAV,5351.023264/2019-09,3.6960.0011.001-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,05/2024,BOMBONA PLASTICA TRANSPARENTE + CAIXA DE PAPELAO,12 Meses,3222030 DESINCRUSTANTE ALCALINO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4587047/21-0,None
55,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",IDEAL QUIMICA INDUSTRIA DE DETERGENTES LTDA - ME,3.04309-0,IDEALCLOR,5351.711489/2021-22,3.4309.0009.001-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2032,NÃO APRESENTA + BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,6 Meses,3222046 SANITIZANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
56,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",IDEAL QUIMICA INDUSTRIA DE DETERGENTES LTDA - ME,3.04309-0,IDEALCLOR,5351.711489/2021-22,3.4309.0009.002-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2032,NÃO APRESENTA + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3222046 SANITIZANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
57,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INDEBA INDÚSTRIA E COMÉRCIO LTDA,3.00415-1,TEXSPAR PL,5351.244658/2010-01,3.0415.0200.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,08/2025,BALDE PLASTICO,24 Meses,4300213 DETERGENTE PARA USO ESPECÍFICO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4726229/21-4,None
58,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INDEBA INDÚSTRIA E COMÉRCIO LTDA,3.00415-1,TEXSPAR PL,5351.244658/2010-01,3.0415.0200.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,08/2025,BOMBONA PLASTICA,24 Meses,4300213 DETERGENTE PARA USO ESPECÍFICO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4726229/21-4,None
59,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INDEBA INDÚSTRIA E COMÉRCIO LTDA,3.00415-1,LETAH MAX,5351.397586/2013-17,3.0415.0213.001-1,,09/2028,BALDE,24 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4729619/21-8,None
60,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INDEBA INDÚSTRIA E COMÉRCIO LTDA,3.00415-1,LETAH MAX,5351.397586/2013-17,3.0415.0213.002-8,,09/2028,BOMBONA PLASTICA + BANDEJA DE PAPELAO COM INVOLUCRO PLASTICO,24 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4729619/21-8,None
61,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA,3.03581-1,DECAPAN LM 220 SUPER,5351.180828/2019-00,3.3581.0035.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,05/2029,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3222029 DESINCRUSTANTE ÁCIDO,396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante,4549129/21-2,None
62,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INDÚSTRIA DE PRODUTOS DE LIMPEZA D SUPER LTDA,3.03581-1,DECAPAN LIMPA PISOS SUPER,5351.416124/2020-14,3.3581.0042.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,11/2030,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3103055 DETERGENTE LIMPA PISOS,396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante,4549141/21-2,DECAPAN LIMPA PISOS
63,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INNOVATIVE WATER CARE INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS BRASIL LTDA.,3.00388-7,INDAGARD HLD,5351.767623/2014-52,3.0388.0054.001-1,,03/2025,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,4300212 DESINFETANTE DE ALTO NÍVEL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4532479/21-5,None
64,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INNOVATIVE WATER CARE INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS BRASIL LTDA.,3.00388-7,INDAGARD HLD,5351.767623/2014-52,3.0388.0054.002-1,,03/2025,GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,4300212 DESINFETANTE DE ALTO NÍVEL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4532479/21-5,None
65,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INSETIMAX INDUSTRIA QUIMICA EIRELI,3.02781-6,FORMICIDA - FORMI HOUSE,5351.020099/2004-49,3.2781.0006.001-9,PRODUTO DE VENDA LIVRE,06/2029,SERINGA PLASTICA,24 Meses,3206017 INSETICIDA DE VENDA LIVRE,330 REG. SANEANTES - Modificação de Fórmula de Produto,4589739/21-6,None
66,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INSETIMAX INDUSTRIA QUIMICA EIRELI,3.02781-6,FORMIX,5351.076951/2014-03,3.2781.0047.001-2,PRODUTO DE VENDA LIVRE,05/2029,SERINGA PLASTICA + CAIXA DE CARTOLINA,2 Ano(s),3206017 INSETICIDA DE VENDA LIVRE,330 REG. SANEANTES - Modificação de Fórmula de Produto,4589723/21-2,None
67,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INSETIMAX INDUSTRIA QUIMICA EIRELI,3.02781-6,FORMIX,5351.076951/2014-03,3.2781.0047.002-0,PRODUTO DE VENDA LIVRE,05/2029,SACHET + CAIXA DE CARTOLINA,2 Ano(s),3206017 INSETICIDA DE VENDA LIVRE,330 REG. SANEANTES - Modificação de Fórmula de Produto,4589723/21-2,None
68,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INSETIMAX INDUSTRIA QUIMICA EIRELI,3.02781-6,D´FIM GEL FORMICIDA,5351.663046/2014-34,3.2781.0051.001-4,,12/2029,SERINGA DOSADORA + CAIXA DE PAPELAO,2 Ano(s),3206025 INSETICIDA PARA EMPRESAS ESPECIALIZADAS,330 REG. SANEANTES - Modificação de Fórmula de Produto,4589722/21-6,None
69,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",INTERFINA AGROQUIMICA LTDA-EPP,3.05685-4,BIFENTHRINE SPRAY,5351.365890/2017-86,3.5685.0026.001-7,PRODUTO DE VENDA LIVRE,08/2027,FRASCO PLÁSTICO OPACO COM GATILHO + CAIXA PAPEL CARTAO,2 Ano(s),3206017 INSETICIDA DE VENDA LIVRE,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4649280/21-4,None
70,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LAZA BIOTECNOLOGIA DO BRASIL LTDA.,3.04549-9,ACQUA GENERA,5351.600810/2019-20,3.4549.0013.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2030,BOMBONA PLASTICA,2 Meses,3211051 DESINFETANTE DE ÁGUA PARA CONSUMO HUMANO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4672241/21-1,None
71,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LAZA BIOTECNOLOGIA DO BRASIL LTDA.,3.04549-9,LAZ CLORO,5351.600825/2019-98,3.4549.0012.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2030,BOMBONA PLASTICA,2 Meses,3211051 DESINFETANTE DE ÁGUA PARA CONSUMO HUMANO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4671905/21-3,None
72,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LAZA BIOTECNOLOGIA DO BRASIL LTDA.,3.04549-9,ACQUA PLUS,5351.654248/2019-54,3.4549.0014.001-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2030,BOMBONA PLASTICA,2 Meses,3211051 DESINFETANTE DE ÁGUA PARA CONSUMO HUMANO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4672085/21-0,None
73,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,AGUA SANITARIA SMART,5351.121046/2007-97,3.1282.0303.001-2,PRODUTO DE VENDA LIVRE,07/2027,FRASCO DE PLASTICO OPACO,12 Meses,3103033 ÁGUA SANITÁRIA,392 REG. SANEANTES - Novo Prazo de Validade de Produto,4655388/21-8,None
74,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,AGUA SANITARIA SMART,5351.121046/2007-97,3.1282.0303.002-0,PRODUTO DE VENDA LIVRE,07/2027,BOMBONA PLASTICA,12 Meses,3103033 ÁGUA SANITÁRIA,392 REG. SANEANTES - Novo Prazo de Validade de Produto,4655388/21-8,None
75,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,ÁGUA SANITÁRIA TUFF,5351.782809/2018-23,3.1282.0059.001-7,PRODUTO DE VENDA LIVRE,03/2029,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3103033 ÁGUA SANITÁRIA,392 REG. SANEANTES - Novo Prazo de Validade de Produto,4655713/21-6,None
76,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,ÁGUA SANITÁRIA TUFF,5351.782809/2018-23,3.1282.0059.002-5,PRODUTO DE VENDA LIVRE,03/2029,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Meses,3103033 ÁGUA SANITÁRIA,392 REG. SANEANTES - Novo Prazo de Validade de Produto,4655713/21-6,None
77,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,ÁGUA SANITÁRIA TUFF,5351.782809/2018-23,3.1282.0059.003-3,PRODUTO DE VENDA LIVRE,03/2029,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3103033 ÁGUA SANITÁRIA,392 REG. SANEANTES - Novo Prazo de Validade de Produto,4655713/21-6,None
78,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMPIS INDUSTRIAL LTDA,3.02183-0,ÁLCOOL 70º INPM CRUZEIRO,5351.444189/2013-97,3.2183.0025.001-2,,08/2028,FRASCO DE PLASTICO TRANSPARENTE + FILME PLASTICO,2 Ano(s),3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante,4725505/21-8,None
79,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMPIS INDUSTRIAL LTDA,3.02183-0,ÁLCOOL 70º INPM CRUZEIRO,5351.444189/2013-97,3.2183.0025.002-0,,08/2028,FRASCO DE PLASTICO TRANSLUCIDO + FILME PLASTICO,2 Ano(s),3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante,4725505/21-8,None
80,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",LIMPIS INDUSTRIAL LTDA,3.02183-0,ÁLCOOL 70º INPM CRUZEIRO,5351.444189/2013-97,000,,08/2028,GALÃO PLÁSTICO + FILME PLÁSTICO,24 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,396 REG. SANEANTES - Alteração (Inclusão Ou Exclusão) de Fabricante,4725505/21-8,None
81,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",L.M. INDÚSTRI,3.01540-7,ÁGUA SANITÁRIA POLITRIZ,5351.122080/2015-15,3.1540.0027.001-8,,06/2026,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3103033 ÁGUA SANITÁRIA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4726942/21-2,None
82,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",L.M. INDÚSTRI,3.01540-7,ÁGUA SANITÁRIA POLITRIZ,5351.122080/2015-15,3.1540.0027.002-6,,06/2026,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Meses,3103033 ÁGUA SANITÁRIA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4726942/21-2,None
83,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",L.M. INDÚSTRI,3.01540-7,ÁGUA SANITÁRIA POLITRIZ,5351.122080/2015-15,3.1540.0027.003-4,,06/2026,BOMBONA PLASTICA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3103033 ÁGUA SANITÁRIA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4726942/21-2,None
84,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",L.M. INDÚSTRI,3.01540-7,ÁGUA SANITÁRIA POLITRIZ,5351.122080/2015-15,3.1540.0027.004-2,,06/2026,FRASCO PLÁSTICO OPACO (PET) +CAIXA DE PAPELÃO,06 Meses,3103033 ÁGUA SANITÁRIA,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4726942/21-2,None
85,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",MACKERDUZ INDUSTRIA DE PRODUTOS DE LIMPEZA LTDA,3.02769-6,TIRA MOFO E LIMO - ESFRE BOM,5351.291663/2018-10,3.2769.0010.001-9,PRODUTO DE VENDA LIVRE,11/2028,FRASCO DE PLASTICO OPACO SPRAY + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,392 REG. SANEANTES - Novo Prazo de Validade de Produto,4644251/21-6,TIRA MOFO E LIMO - ESFRE BOM
86,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",MEGA MIX INDUSTRIA E COMERCIO LTDA,3.04479-7,LIMPA PEDRAS MIX PLUS,5351.190749/2021-13,3.4479.0006.001-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2032,LIMPA PEDRAS MIX PLUS SUPER + FRASCO + FILME PLASTICO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
87,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",MEGA MIX INDUSTRIA E COMERCIO LTDA,3.04479-7,LIMPA PEDRAS MIX PLUS,5351.190749/2021-13,3.4479.0006.002-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2032,LIMPA PEDRAS MIX PLUS STONE + FRASCO + FILME PLASTICO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
88,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",MEGA MIX INDUSTRIA E COMERCIO LTDA,3.04479-7,LIMPA PEDRAS MIX PLUS,5351.190749/2021-13,3.4479.0006.003-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2032,LIMPA PEDRAS MIX PLUS + FRASCO + FILME PLASTICO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
89,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",NEW CLEAN IND. E COM. DE PRODUTOS DE HIGIENE E LIMPEZA LTDA,3.03867-1,PREMIUM CLOR ALVEJANTE/DESINFETANTE PÓ,5351.885106/2021-51,3.3867.0012.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,01/2032,. + BALDE PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,12 Meses,3222050 DESINFETANTE PARA ROUPAS HOSPITALARES,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
90,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",Oleak Indústria e Comércio Ltda,3.01003-2,SCOTT HIGIENIZADOR DE ASSENTOS,5351.584880/2012-91,3.1003.0099.001-7,PRODUTO DE VENDA LIVRE,07/2028,SACO PLASTICO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4630890/21-1,None
91,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.465788/2020-07,3.8029.0005.001-6,PRODUTO DE VENDA LIVRE,03/2031,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,6 Meses,3103033 ÁGUA SANITÁRIA,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656475/21-1,None
92,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.465788/2020-07,3.8029.0005.002-4,PRODUTO DE VENDA LIVRE,03/2031,GALAO PLASTICO + CAIXA DE PAPELAO,6 Meses,3103033 ÁGUA SANITÁRIA,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656475/21-1,None
93,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.001-1,PRODUTO DE VENDA LIVRE,03/2031,ALGAS MARINHAS + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
94,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.002-1,PRODUTO DE VENDA LIVRE,03/2031,ALGAS MARINHAS + GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
95,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.003-8,PRODUTO DE VENDA LIVRE,03/2031,EUCALIPTO + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
96,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.004-6,PRODUTO DE VENDA LIVRE,03/2031,EUCALIPTO + GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
97,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.005-4,PRODUTO DE VENDA LIVRE,03/2031,LAVANDA + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
98,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.006-2,PRODUTO DE VENDA LIVRE,03/2031,LAVANDA + GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
99,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.007-0,PRODUTO DE VENDA LIVRE,03/2031,PINHO + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
100,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.008-9,PRODUTO DE VENDA LIVRE,03/2031,PINHO + GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
101,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.009-7,PRODUTO DE VENDA LIVRE,03/2031,STYLLUS + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
102,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.010-0,PRODUTO DE VENDA LIVRE,03/2031,STYLLUS + GALAO PLASTICO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
103,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.011-9,PRODUTO DE VENDA LIVRE,03/2031,VIOLETA + FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
104,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",OPMIL COMERCIO DE PRODUTOS DE LIMPEZA EIRELLI,3.08029-8,MASTER CLEAN,5351.583963/2020-39,3.8029.0006.012-7,PRODUTO DE VENDA LIVRE,03/2031,VIOLETA + GALAO PLASTICO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,335 REG. SANEANTES - Cancelamento de Registro de Produto a Pedido,4656488/21-6,None
105,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",PRODAN - DETERGENTES SANEANTES E ADITIVOS ESPECIAIS EIRELI,3.10526-1,ÁGUA SANITÁRIA - PRODAN,5351.922841/2021-53,3.0526.0001.001-4,PRODUTO DE VENDA LIVRE,01/2032,BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,6 Meses,3103033 ÁGUA SANITÁRIA,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
106,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",QUIMIWAY INDÚSTRIA QUIMICA LTDA,3.04819-1,NEENWAY,5351.180015/2021-26,3.4819.0140.001-5,PRODUTO DE VENDA LIVRE,01/2032,FRASCO DE PLASTICO OPACO SPRAY + CAIXA DE PAPELAO,24 Meses,3222019 JARDINAGEM AMADORA,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
107,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",QUIMIWAY INDÚSTRIA QUIMICA LTDA,3.04819-1,NEENWAY,5351.180015/2021-26,3.4819.0140.002-3,PRODUTO DE VENDA LIVRE,01/2032,FRASCO PLÁSTICO OPACO COM GATILHO + CAIXA DE PAPELAO,24 Meses,3222019 JARDINAGEM AMADORA,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
108,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",QUIMIWAY INDÚSTRIA QUIMICA LTDA,3.04819-1,NEENWAY,5351.180015/2021-26,3.4819.0140.003-1,PRODUTO DE VENDA LIVRE,01/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222019 JARDINAGEM AMADORA,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
109,"RESOLUÇÃO-RE Nº 4.866, DE 30 DE DEZEMBRO DE 2021",SENIR EMBALAGENS LTDA,3.03193-1,CLORO GEL BARBAREX,5351.269699/2018-17,3.3193.0033.001-0,PRODUTO DE VENDA LIVR,08/2028,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,6 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,4674174/21-0,None
