,RESOLUCAO,EMPRESA,AUTORIZACAO,NOME_PRODUTO_MARCA,NUMERO_PROCESSO,NUMERO_REGISTRO,VENDA_EMPREGO,VENCIMENTO,APRESENTACAO,VALIDADE_PRODUTO,CATEGORIA,ASSUNTO_PETICAO,EXPEDIENTE_PETICAO,VERSAO
55,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",GROW QUIMICA E FARMACEUTICA LTDA.,3.04407-8,PROACTION AS 100 - DETERGENTE ENZIMÁTICO,5351.103555/2014-16,3.4407.0009.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,06/2029,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3222020 DETERGENTE ENZIMÁTICO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0350168/22-9,None
56,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",GROW QUIMICA E FARMACEUTICA LTDA.,3.04407-8,PROACTION AS 100 - DETERGENTE ENZIMÁTICO,5351.103555/2014-16,3.4407.0009.003-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,06/2029,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,24 Meses,3222020 DETERGENTE ENZIMÁTICO,389 REG. SANEANTES - Alteração de Rotulagem de Produto,0350168/22-9,None
57,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,FUMITECH,5351.656871/2017-80,3.4020.0037.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,06/2028,LATA,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,330 REG. SANEANTES - Modificação de Fórmula de Produto,8429743/21-9,None
58,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.001-6,PRODUTO DE VENDA LIVR,02/2032,BAC OFF LIQUID + FRASCO DE PLASTICO TRANSPARENTE COM VALVULA DOSADORA + CAIXA DE PAPELAO,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,8429743/21-9,None
59,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.002-4,PRODUTO DE VENDA LIVR,02/2032,BAC OFF LIQUID + BOMBONA PLASTICA OPACA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,8429743/21-9,None
60,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.003-2,PRODUTO DE VENDA LIVR,02/2032,BAC OFF LIQUID + TAMBOR PLASTICO OPACO + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,8429743/21-9,None
61,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",HIGEX - INDÚSTRIA E COMÉRCIO DE PRODUTOS SANEANTES LTDA - EPP,3.04020-0,CLEANGEX BAC OFF LIQUID,5351.891995/2021-96,3.4020.0042.004-0,PRODUTO DE VENDA LIVR,02/2032,BAC OFF LIQUID + BOMBONA PLÁSTICA TRANSLÚCIDA + CAIXA DE PAPELAO,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,8429743/21-9,None
62,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",Higiemaster Sul Industria e Comércio de Saneantes - Eireli-ME,3.06960-0,HM PRO 80.42,5351.026317/2022-31,3.6960.0052.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Meses,3205029 DESINFETANTE HOSPITALAR PARA SUPERFÍCIES FIXAS E ARTIGOS NÃO CRÍTICOS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
63,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA PERFUMADO,5351.179274/2018-17,3.4981.0017.001-6,PRODUTO DE VENDA LIVR,10/2028,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,12 Ano(s),3101010 DETERGENTE PARA USO GERAL,390 REG. SANEANTES - Mudança de Nome de Produto,4265102/21-2,ERVA DOCE
64,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA PERFUMADO,5351.179274/2018-17,3.4981.0017.002-4,PRODUTO DE VENDA LIVR,10/2028,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Ano(s),3101010 DETERGENTE PARA USO GERAL,390 REG. SANEANTES - Mudança de Nome de Produto,4265102/21-2,ERVA DOCE
65,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA PERFUMADO,5351.179274/2018-17,3.4981.0017.003-2,PRODUTO DE VENDA LIVR,10/2028,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Ano(s),3101010 DETERGENTE PARA USO GERAL,390 REG. SANEANTES - Mudança de Nome de Produto,4265102/21-2,ERVA DOCE
66,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA DESENGRAXANTE 10.000 POWER,5351.560622/2018-71,3.4981.0001.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,FRASCO DE PLASTICO OPACO + ACONDICIONAMENTO NAO PREVISTO NA TABELA,6 Meses,3103084 DESENGRAXANTE,390 REG. SANEANTES - Mudança de Nome de Produto,4474274/21-1,NAO APRESENTA
67,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA DESENGRAXANTE 10.000 POWER,5351.560622/2018-71,3.4981.0001.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,6 Meses,3103084 DESENGRAXANTE,390 REG. SANEANTES - Mudança de Nome de Produto,4474274/21-1,NAO APRESENTA
68,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",ITAQUIMICA COMERCIO E INDUSTRIA EIRELI ME,3.04981-0,ITA DESENGRAXANTE 10.000 POWER,5351.560622/2018-71,3.4981.0001.003-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,TAMBOR METALICO + ACONDICIONAMENTO NAO PREVISTO NA TABELA,6 Meses,3103084 DESENGRAXANTE,390 REG. SANEANTES - Mudança de Nome de Produto,4474274/21-1,NAO APRESENTA
69,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ALCAPLUS,5351.140917/2018-24,3.5192.0017.001-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,BOMBONA PLASTICA + CAIXA DE PAPELAO,12 Meses,3222030 DESINCRUSTANTE ALCALINO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534515/21-7,None
70,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ALCAPLUS,5351.140917/2018-24,3.5192.0017.002-2,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,TAMBOR PLASTICO OPACO,12 Meses,3222030 DESINCRUSTANTE ALCALINO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534515/21-7,None
71,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ALCAPLUS,5351.140917/2018-24,3.5192.0017.003-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3222030 DESINCRUSTANTE ALCALINO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534515/21-7,None
72,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDMAX,5351.140941/2018-63,3.5192.0018.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534450/21-2,None
73,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDMAX,5351.140941/2018-63,3.5192.0018.002-8,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,TAMBOR PLASTICO OPACO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534450/21-2,None
74,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDMAX,5351.140941/2018-63,3.5192.0018.003-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,10/2028,ACONDICIONAMENTO NAO PREVISTO NA TABELA,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534450/21-2,None
75,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDPLUS,5351.163333/2018-27,3.5192.0015.001-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,08/2028,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534454/21-8,ALCAPLUS
76,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDPLUS,5351.163333/2018-27,3.5192.0015.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,08/2028,TAMBOR PLASTICO OPACO,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534454/21-8,ALCAPLUS
77,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,ACIDPLUS,5351.163333/2018-27,3.5192.0015.003-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,08/2028,ACONDICIONAMENTO NAO PREVISTO NA TABELA,24 Meses,3222029 DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534454/21-8,ALCAPLUS
78,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,BASPAN DETERGENTE PROFISSIONAL DESINCRUSTANTE ÁCIDO,5351.690080/2013-57,3.5192.0005.001-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,03/2029,BOMBONA PLASTICA OPACA + CAIXA DE PAPELAO,12 Meses,3203018 DETERGENTE PROFISSIONAL DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534455/21-4,ACIDMAX
79,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,BASPAN DETERGENTE PROFISSIONAL DESINCRUSTANTE ÁCIDO,5351.690080/2013-57,3.5192.0005.002-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,03/2029,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,12 Meses,3203018 DETERGENTE PROFISSIONAL DESINCRUSTANTE ÁCIDO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534455/21-4,ACIDMAX
80,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",JPB INDUSTRIA QUIMICA LTDA ME,3.05192-1,HYPROTANK ED,5351.739929/2019-91,3.5192.0037.001-3,,05/2023,BOMBONA PLASTICA OPACA,6 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,330 REG. SANEANTES - Modificação de Fórmula de Produto,2534583/21-2,ACIDMAX
81,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LABNEWS INDUSTRIAL LTDA,3.02027-2,NEOZIME ECO,5351.539791/2013-32,3.2027.0011.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,12/2028,FRASCO + CAIXA DE PAPELAO,16 Meses,3222020 DETERGENTE ENZIMÁTICO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2518223/21-5,NEOZIME ECO
82,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LABNEWS INDUSTRIAL LTDA,3.02027-2,NEOZIME ECO,5351.539791/2013-32,3.2027.0011.002-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,12/2028,BOMBONA PLASTICA + CAIXA DE PAPELAO,16 Meses,3222020 DETERGENTE ENZIMÁTICO,330 REG. SANEANTES - Modificação de Fórmula de Produto,2518223/21-5,NEOZIME ECO
83,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,DESENGRAXANTE JP08 BASE 40 LAGOS CLEAN,5351.662781/2021-12,3.3135.0011.001-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA,12 Meses,3222030 DESINCRUSTANTE ALCALINO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
84,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,DESENGRAXANTE JP08 BASE 40 LAGOS CLEAN,5351.662781/2021-12,3.3135.0011.002-3,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,GALAO PLASTICO,12 Meses,3222030 DESINCRUSTANTE ALCALINO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
85,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,ATIVADO LAGOS CLEAN 5000,5351.662802/2021-91,3.3135.0012.001-0,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA,12 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
86,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,ATIVADO LAGOS CLEAN 5000,5351.662802/2021-91,3.3135.0012.002-9,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,GALAO PLASTICO,12 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
87,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,DESENGRAXANTE LAGOS CLEAN 5000,5351.662804/2021-81,3.3135.0013.001-6,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA,12 Meses,3222030 DESINCRUSTANTE ALCALINO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
88,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,DESENGRAXANTE LAGOS CLEAN 5000,5351.662804/2021-81,3.3135.0013.002-4,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,GALAO PLASTICO,12 Meses,3222030 DESINCRUSTANTE ALCALINO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
89,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,ATIVADO LAGOS CLEAN 1000,5351.662806/2021-70,3.3135.0014.001-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA,12 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
90,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,ATIVADO LAGOS CLEAN 1000,5351.662806/2021-70,3.3135.0014.002-1,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,GALAO PLASTICO,12 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
91,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,ATIVADO LAGOS CLEAN L.500 SUPER,5351.662807/2021-14,3.3135.0015.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,BOMBONA PLASTICA,12 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
92,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LAGOS QUÍMICA LTDA,3.03135-1,ATIVADO LAGOS CLEAN L.500 SUPER,5351.662807/2021-14,3.3135.0015.002-5,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,GALAO PLASTICO,12 Meses,3222029 DESINCRUSTANTE ÁCIDO,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
93,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",Leandro dos Santos Rebelo 05214549997,3.05762-0,HIPOCLORITO DE SÓDIO QUIMIPROL,5351.040769/2022-25,3.5762.0003.001-7,PRODUTO DE USO PROFISSIONAL OU DE VENDA RESTRITA,02/2032,HIPOCLORITO DE SÓDIO QUIMIPROL + FRASCO DE PLASTICO OPACO + BOMBONA PLASTICA OPACA,3 Meses,3205061 DESINFETANTE PARA USO GERAL,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
94,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,ALGICIDA DE CHOQUE E MANUTENÇÃO AQUAPOOL,5351.087624/2021-15,3.1282.0073.001-3,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,24 Meses,3210014 ALGICIDA,30020 REG. SANEANTES - Registro de produtos saneantes,0229367/22-4,None
95,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,ALGICIDA DE CHOQUE E MANUTENÇÃO AQUAPOOL,5351.087624/2021-15,3.1282.0073.002-1,PRODUTO DE VENDA LIVRE,02/2032,BOMBONA PLASTICA OPACA + ACONDICIONAMENTO NAO PREVISTO NA TABELA,24 Meses,3210014 ALGICIDA,30020 REG. SANEANTES - Registro de produtos saneantes,0229367/22-4,None
96,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,DESINFETANTE AZULIM ZEROBAC,5351.550655/2019-93,3.1282.0063.001-9,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,330 REG. SANEANTES - Modificação de Fórmula de Produto,0229367/22-4,CRISTAL
97,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,DESINFETANTE AZULIM ZEROBAC,5351.550655/2019-93,3.1282.0063.002-7,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,330 REG. SANEANTES - Modificação de Fórmula de Produto,0229367/22-4,LAVANDA
98,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,DESINFETANTE AZULIM ZEROBAC,5351.550655/2019-93,3.1282.0063.003-5,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLÁSTICO TRANSLÚCIDO + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,330 REG. SANEANTES - Modificação de Fórmula de Produto,0229367/22-4,LEMON
99,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LIMA & PERGHER INDÚSTRIA E COMÉRCIO S/A,3.01282-6,DESINFETANTE AZULIM ZEROBAC,5351.550655/2019-93,000,PRODUTO DE VENDA LIVRE,02/2032,FRASCO DE PLASTICO TRANSPARENTE SPRAY + CAIXA DE PAPELÃO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,330 REG. SANEANTES - Modificação de Fórmula de Produto,0229367/22-4,CRISTAL
100,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LPL INDUSTRIA E COMERCIO DE SANEANTES EIRELI,3.05775-5,ESTÉRA SANIT,5351.040774/2022-38,3.5775.0029.001-2,PRODUTO DE VENDA LIVRE,02/2032,ESTÉRA SANIT + GALAO PLASTICO + CAIXA DE PAPELAO,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
101,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LPL INDUSTRIA E COMERCIO DE SANEANTES EIRELI,3.05775-5,ESTÉRA SANIT,5351.040774/2022-38,3.5775.0029.002-0,PRODUTO DE VENDA LIVRE,02/2032,ESTÉRA SANIT + BOMBONA PLASTICA + PRODUTO SOMENTE CONTEM EMBALAGEM PRIMARIA,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
102,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LPL INDUSTRIA E COMERCIO DE SANEANTES EIRELI,3.05775-5,ESTÉRA SANIT,5351.040774/2022-38,3.5775.0029.003-9,PRODUTO DE VENDA LIVRE,02/2032,ESTÉRA SANIT + FRASCO DE PLASTICO OPACO + CAIXA DE PAPELAO,12 Meses,3205053 DESINFETANTE PARA INDÚSTRIA ALIMENTÍCIA E AFINS,30020 REG. SANEANTES - Registro de produtos saneantes,None,None
103,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.001-0,PRODUTO DE VENDA LIVRE,10/2031,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,None
104,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.002-9,PRODUTO DE VENDA LIVRE,10/2031,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,ORIGINAL
105,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.003-7,PRODUTO DE VENDA LIVRE,10/2031,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,ORIGINAL
106,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.004-5,PRODUTO DE VENDA LIVRE,10/2031,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,LAVANDA INGLESA
107,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.005-3,PRODUTO DE VENDA LIVRE,10/2031,FRASCO DE PLASTICO TRANSPARENTE + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,LAVANDA INGLESA
108,"RESOLUÇÃO-RE Nº 361, DE 3 DE FEVEREIRO DE 2022",LQB LABORATORIO QUIMICO BRASILEIRO - INDUSTRIA E COMERCIO EIRELI - EPP,3.07568-3,DESINFETANTE ESSENTIAL,5351.227622/2021-67,3.7568.0013.006-1,PRODUTO DE VENDA LIVRE,10/2031,BOMBONA PLASTICA + CAIXA DE PAPELAO,24 Meses,3205061 DESINFETANTE PARA USO GERAL,389 REG. SANEANTES - Alteração de Rotulagem de Produto,5224028/21-3,BOUQUET FRANCÊS
